book_name,status,is_ebook
Achieve for Principles of Microeconomics (1-Term Access) for Miami University,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Criminal Justice Today An Introductory Text for the 21st Century,Completed - 04 Dis: Need proof of purchase from student,False
"Criminal Courts Structure, Process, and Issues",Completed - 04 Dis: Complete (Available at Bookshare.org),False
CCNA Security 210-260 Official Cert Guide,Completed - 04 Dis: Need proof of purchase from student,False
Programming Php,Completed - 04 Dis: Complete (Available at Bookshare.org),False
CSS: The Missing Manual,Completed - 04 Dis: Complete (Available at Bookshare.org),False
HTML5,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose-leaf for Social Psychology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Firsting and Lasting,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My People the Sioux,Completed - 04 Dis: Need proof of purchase from student,False
Lakota Woman,Completed - 04 Dis: Need proof of purchase from student,False
A Misplaced Massacre,Completed - 04 Dis: Complete (Available at Bookshare.org),False
ESSENTIAL READINGS IN COMPARATIVE POLITICS,Completed - 04 Dis: Need proof of purchase from student,False
"Perusall Perpetual online Access Code for Essentials of Comparative Politics (Sixth Edition), 6e (ISBN9780393631357)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Perusall 180-day online Access Code for Essentials of Comparative Politics (Sixth Edition), 6e (ISBN9780393631357)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Mitlesen Mitteilen Literarische Texte zum Lesen, Sprechen, Schreiben und H?ren (with Audio CD)",Completed - 04 Dis: Need proof of purchase from student,False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Miami University OH - Connect AC Human Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Art History Vol 1,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Achieve for Principles of Microeconomics (1-Term Access) for Miami University,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Twelfth Night,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Othello,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Richard III,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Tempest,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Custom WebAssign for Tussy/Gustafason Elementary and Intermediate Algebra,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Meeting Children's Psychosocial Needs,Completed - 04 Dis: Need proof of purchase from student,False
Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
UNDERSTANDING EARTH                                                   ,Completed - 04 Dis: Need proof of purchase from student,False
Introduction to Social Work Through the Eyes of Practice Settings,Completed - 04 Dis: Need proof of purchase from student,False
THE LITTLE BOOK OF STRATEGIC PEACEBUILDING,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Experiencing Intercultural Communication: An Introduction,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Art History Vol 2,Completed - 04 Dis: Need proof of purchase from student,False
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Gender In World Perspective,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Mass Media Research: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
QBQ!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"The Leadership Challenge, Sixth Edition: How to Make Extraordinary Things Happen in Organizations",Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Classic Fairy Tales,Completed - 04 Dis: Complete (Available at Bookshare.org),False
GREAT FAIRY TALE TRADITION,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Essentials of Environmental Health,Completed - 04 Dis: Need proof of purchase from student,False
Loose Leaf Abnormal Psychology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Lifespan Development,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Introducing Physical Geography,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Madhouse Effect,Completed - 04 Dis: Need proof of purchase from student,False
Pharmacology and the Nursing Process,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Fundamentals Of Nursing,Completed - 04 Dis: Need proof of purchase from student,False
Miami University Pocket Nurse Kit ? Spring 2022 Item #06-37-1108 (NON-RETURNABLE ITEM),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Fundamentals Of Nursing,Completed - 04 Dis: Need proof of purchase from student,False
Gordis Epidemiology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
QBQ!,Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Child's World: Infancy Through Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"The Leadership Challenge, Sixth Edition: How to Make Extraordinary Things Happen in Organizations",Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Sharpie? Permanent Fine-Point Marker, Black (Item #797125)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mass Media Research: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Post-it? Super Sticky Notes, 3 x 3""",,False
Business Statistics Student Value Edition Plus MyLab Statistics with Pearson eText,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Plus MyLab Statistics with Pearson eText -- Access Card Package,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
A Field Guide to American Houses (Revised),Completed - 04 Dis: Need proof of purchase from student,False
Abnormal Psychology An Integrative Approach,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Addiction Treatment,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Business Statistics Student Value Edition Plus MyLab Statistics with Pearson eText,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Plus MyLab Statistics with Pearson eText -- Access Card Package,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Indian No More,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Racial Formation in the United States,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Studying Engineering: A Roadmap to a Rewarding Career,Completed - 04 Dis: Complete (Available at Bookshare.org),False
UNDERSTANDING EARTH                                                   ,Completed - 04 Dis: Need proof of purchase from student,False
The History of Modern Fashion From 1850,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The International Reader: Interdisciplinary Perspectives on Current Events and Global Issues (Revised 1st Edition),Hold: Supervisor Needs to Review,False
Mirror for Humanity: A Concise Introduction to Cultural Anthropology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Comparative Government and Politics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The Lives of Animals,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Loose Leaf for M: Information Systems,Completed - 04 Dis: Need proof of purchase from student,False
Crafting and Executing Strategy: Concepts,Completed - 04 Dis: Need proof of purchase from student,False
Glo-Bus Business Strategy Game and Download Access Card--Lifetime Access,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"The Ceramics Bible The Complete Guide to Materials and Techniques (Ceramics Book, Ceramics Tools Book, Ceramics Kit Book)",Hold: Supervisor Needs to Review,False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Publication Manual of the American Psychological Association,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Organic Chemistry, 4e for Miami University (Oxford) WileyPLUS Next Gen Card Custom 2 Semesterwith Loose-leaf and Molecular Model Kit 7e Set",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Organic Chemistry, 4e for Miami University ofOxford WileyPLUS Next Gen Card Custom 2 Semesterwith ePub Reg Card and Molecular Model Kit 7e Set",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Achieve for Genetics: A Conceptual Approach (1-Term Access),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Plus MyLab Statistics with Pearson eText -- Access Card Package,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Business Statistics Student Value Edition Plus MyLab Statistics with Pearson eText,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Loose Leaf for Chemistry in Context,Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
A SMARTER WAY TO LEARN JAVASCRIPT:THE NEW APPROACH THAT USES TECHNOLOGY TO CUT Y,Completed - 04 Dis: Need proof of purchase from student,False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
Social Psychology Paperback + Digital Product License Key Folder  with Ebook and InQuizitive,Completed - 04 Dis: Complete (Available at Bookshare.org),False
LaunchPad for Media & Culture (1-Term Access) An Introduction to Mass Communication,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Reading, Writing, and Talk",Completed - 04 Dis: Complete (Available at Bookshare.org),False
We've Been Doing It Your Way Long Enough,Completed - 04 Dis: Need proof of purchase from student,False
Fostering Resilient Learners,Completed - 04 Dis: Complete (Available at Bookshare.org),False
To Be Gifted & Learning Disabled,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Picture Inclusion!,Completed - 04 Dis: Need proof of purchase from student,False
"Influence, New and Expanded: The Psychology of Persuasion",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mass Media Research: An Introduction,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Gender And the Media,Hold: Supervisor Needs to Review,False
Gender & Pop Culture,Completed - 04 Dis: Need proof of purchase from student,False
GIS Fundamentals: A First Text on Geographic Information Systems,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Exile & Pride: Disability, Queerness, & Liberation",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Jazz with Total Access Registration Card,Completed - 04 Dis: Need proof of purchase from student,False
Connect Online Access for Human Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Break 'em Up,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Family Ties & Aging,Completed - 04 Dis: Complete (Available at Bookshare.org),False
My Grandmother's Hands,Completed - 04 Dis: Complete (Available at Bookshare.org),False
How to Be an Antiracist,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Design of Everyday Things Revised and Expanded Edition,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Human Factor: Revolutionizing the Way People Live with Technology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Child's World: Infancy Through Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
A SMARTER WAY TO LEARN JAVASCRIPT:THE NEW APPROACH THAT USES TECHNOLOGY TO CUT Y,Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Loose-leaf for Social Psychology,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Principles of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
SOCIOLOGY BRIEF INTRO,Completed - 04 Dis: Need proof of purchase from student,False
UNDERSTANDING EARTH                                                   ,Completed - 04 Dis: Need proof of purchase from student,False
Nursing for Wellness in Older Adults,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Wong's Essentials of Pediatric Nursing,Completed - 04 Dis: Need proof of purchase from student,False
"Lewis's Medical-Surgical Nursing: Assessment and Management of Clinical Problems, Single Volume 11th Edition",Completed - 04 Dis: Need proof of purchase from student,False
Persuasion,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Northanger Abbey,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
A SMARTER WAY TO LEARN JAVASCRIPT:THE NEW APPROACH THAT USES TECHNOLOGY TO CUT Y,Completed - 04 Dis: Need proof of purchase from student,False
Precalculus Mathematics for Calculus,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"WebAssign Printed Access Card for Stewart/Redlin/Watson's Precalculus, Enhanced Edition, 7th Edition",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
"Musicians Guide to Aural Skills Bundle (4e, with playlist and inQuizitive)",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Media & Culture An Introduction to Mass Communication,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Public Relations Campaigns,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Beginning Essentials in Early Childhood Education 3e,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Funny Boy,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Giovanni's Room,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Jazz with Total Access,Completed - 04 Dis: Need proof of purchase from student,False
Powerful Social Studies for Elementary Students,Completed - 04 Dis: Need proof of purchase from student,False
We Want to Do More Than Survive,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Principles of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Trans Historical: Gender Plurality before the Modern,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Spotlight on Young Children,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Troublemakers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Introduction to Chemical Engineering: Tools for Today and Tomorrow, 5th Edition",Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 4 months Access Code,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"WebAssign Printed Access Card for Zill's Differential Equations with Boundary-Value Problems, 9th Edition, Single-Term",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Anthropology What Does it Mean to Be Human?,Completed - 04 Dis: Need proof of purchase from student,False
Foundations of Cost Control,Completed - 04 Dis: Need proof of purchase from student,False
"Exceptional Lives Practice, Progress, & Dignity in Today's Schools",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Top Hat 4 Month Subscription,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Exceptional Lives Practice, Progress, & Dignity in Today's Schools",Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Art of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Connect Online Access for the Art of Public Speaking,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Theories of Counseling and Psychotherapy: A Case Approach, 4/e",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Gen Combo LL Wardlaw's Contemporary Nutrition; Connect Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Criminal Law and Procedure,Completed - 04 Dis: Need proof of purchase from student,False
"Organic Chemistry, 4e for Miami University (Oxford) WileyPLUS Next Gen Card Custom 2 Semesterwith Loose-leaf and Molecular Model Kit 7e Set",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Organic Chemistry, 4e for Miami University ofOxford WileyPLUS Next Gen Card Custom 2 Semesterwith ePub Reg Card and Molecular Model Kit 7e Set",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Kindle Book: Taking Risks (B004LDLANI),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families Stories from Rwanda,Completed - 04 Dis: Need proof of purchase from student,False
First They Killed My Father: A Daughter of Cambodia Remembers,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Ordinary Men,Completed - 04 Dis: Complete (Available at Bookshare.org),False
They Can Live in the Desert but Nowhere Else,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Campbell Biology,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Modified Mastering Biology with Pearson eText -- Access Card -- for Campbell Biology (18-Weeks),Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Survey of Accounting,Completed - 04 Dis: Need proof of purchase from student,False
Crafting and Executing Strategy: Concepts,Completed - 04 Dis: Need proof of purchase from student,False
American Politics Today (Essentials Seventh Edition),Completed - 04 Dis: Complete (Available at Bookshare.org),False
A Child's World: Infancy Through Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Connect with LearnSmart Access Card for Rosen: Discrete Math and Its Applications, 8/e",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Head First Software Development,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Zybook: CSE 278-SYSTEM I,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Communication Sciences and Disorders: From Science to Clinical Practice,Completed - 04 Dis: Need proof of purchase from student,False
American Society,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
In the Palm of Your Hand,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Art and Craft of Fiction A Writer's Guide,Completed - 04 Dis: Need proof of purchase from student,False
Essential Health Assessment,Completed - 04 Dis: Need proof of purchase from student,False
Miami University of OH Oxford Connect AC Microbiology: Sys Approach,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
A Photographic Atlas for Anatomy & Physiology,Completed - 04 Dis: Need proof of purchase from student,False
Survival Guide for Anatomy & Physiology,Completed - 04 Dis: Need proof of purchase from student,False
"Human Anatomy & Physiology Laboratory Manual, Cat Version",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Modified Mastering A&P with Pearson eText -- Standalone Access Card -- for Human Anatomy & Physiology,Completed - 04 Dis: Need proof of purchase from student,False
"Cadillac Desert The American West and Its Disappearing Water, Revised Edition",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Earth's Climate Past and Future,Completed - 04 Dis: Complete (Available at Bookshare.org),False
International Organizations: The Politics and Processes of Global Governance,Completed - 04 Dis: Need proof of purchase from student,False
Value Proposition Design: How to Create Products and Services Customers Want,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Talking to Humans: Success starts with understanding your customers,Completed - 04 Dis: Need proof of purchase from student,False
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
MyLab Statistics with Pearson eText -- Standalone Access Card -- for Business Statistics,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Gendered Voices, Feminist Visions",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Contemporary Leadership in Sport Organizations 2nd Edition With HKPropel Access,Completed - 04 Dis: Need proof of purchase from student,False
"Bundle: Financial & Managerial Accounting, Loose-Leaf Version, 14th + Cengagenowv2, 2 Terms Printed",Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Marketing the core,Completed - 04 Dis: Need proof of purchase from student,False
The Police in America,Completed - 04 Dis: Need proof of purchase from student,False
Essential Environment,Completed - 04 Dis: Need proof of purchase from student,False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"CengageNOW?v2, 1 term Printed Access Card for Mowen/Hansen/Heitger?s Managerial Accounting: The Cornerstone of Business Decision-Making, 7th",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 4 months Access Code,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Connect Master Principles of Economics 1-Semester Online Access,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
The McKinsey Way,Completed - 04 Dis: Need proof of purchase from student,False
The United Nations and Changing World Politics,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Social Psychology Paperback + Digital Product License Key Folder  with Ebook and InQuizitive,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Mastering Chemistry with eText Stand Alone Access Card for Chemistry: The Central Science for [MIAMI UNIVERSITY OXFORD],Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Principles of Public Speaking,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"Comparative Politics: Interests, Identities, and Institutions in a Changing Global Order",Completed - 04 Dis: Need proof of purchase from student,False
Anthropology What Does it Mean to Be Human?,Completed - 04 Dis: Need proof of purchase from student,False
Untouchable,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Fire Next Time,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Trilogy,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Four Quartets,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Night Watch,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Heat of the Day,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Secret Agent,Completed - 04 Dis: Complete (Available at Bookshare.org),False
End to Torment A Memoir of Ezra Pound,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Three Guineas,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Critique of Judgment,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Philosophical Investigations,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Connect Access Card for Retailing Management,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"LL: Principles of Economics: COVID-19 Update (Ebook, Smartwork, InQuizitive, and Videos)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Foundations of Business Communication: Rhetoric for Business Professionals,Completed - 04 Dis: Need proof of purchase from student,False
A SMARTER WAY TO LEARN JAVASCRIPT:THE NEW APPROACH THAT USES TECHNOLOGY TO CUT Y,Completed - 04 Dis: Need proof of purchase from student,False
International Studies: An Interdisciplinary Approach to Global Issues,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Glo-Bus Business Strategy Game and Download Access Card--Lifetime Access,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Freedom Summer,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Where We Stand: Class Matters,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Job Work and Its Future in a Time of Radical Change,Completed - 04 Dis: Complete (Available at Bookshare.org),False
McKenzie's An Introduction to Community & Public Health,Completed - 04 Dis: Complete (Available at Bookshare.org),False
"LL: Principles of Economics: COVID-19 Update (Ebook, Smartwork, InQuizitive, and Videos)",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Abnormal Psychology An Integrative Approach,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Adolescence,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"Cracking the Tech Career Insider Advice on Landing a Job at Google, Microsoft, Apple, or any Top Tech Company",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Dealing with Darwin How Great Companies Innovate at Every Phase of Their Evolution,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Lean Startup How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Cracking the PM Interview,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Moneyball: The Art of Winning an Unfair Game,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Measure What Matters,Completed - 04 Dis: Complete (Available at Bookshare.org),False
INSPIRED How to Create Tech Products Customers Love,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Organizational Behavior Managing People and Organizations,Completed - 04 Dis: Need proof of purchase from student,False
THREE THEBAN PLAYS,Completed - 04 Dis: Complete (Available at Bookshare.org),False
FENCES,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Good Earth: Introduction to Earth Science,Completed - 04 Dis: Need proof of purchase from student,False
Connect Master Principles of Economics 1-Semester Online Access,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Understanding Religious Ethics,Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
Freedom Summer,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Where We Stand: Class Matters,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Strategic Sport Communication,Completed - 04 Dis: Need proof of purchase from student,False
Miami University of OH Oxford Connect AC Microbiology: Sys Approach,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 1 Term Printed Access Card,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
"CengageNOW?v2, 1 term Printed Access Card for Mowen/Hansen/Heitger?s Managerial Accounting: The Cornerstone of Business Decision-Making, 7th",Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Cengage Unlimited 4 months Access Code,Completed - 04 Dis: Not a textbook- Access Card (E-Text),True
Standing With Standing Rock,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Our History is the Future,Completed - 04 Dis: Complete (Available at Bookshare.org),False
The Relaxation & Stress Reduction Workbook,Completed - 04 Dis: Complete (Available at Bookshare.org),False
Strategic Management: Concepts and Cases Competitiveness and Globalization,Completed - 04 Dis: Need proof of purchase from student,False
INTRO TO ALGORITHMS,Completed - 04 Dis: Need proof of purchase from student,False
LaunchPad for Media & Culture (1-Term Access) An Introduction to Mass Communication,Completed - 04 Dis: Need proof of purchase from student,False
LaunchPad for Media & Culture (1-Term Access) An Introduction to Mass Communication,Completed - 04 Dis: Need proof of purchase from student,False
"Start Where You Are, but Don't Stay There : Understanding Diversity, Opportunity Gaps, and Teaching in Today's Classrooms",Completed - 04 Dis: Complete (Available at Bookshare.org),False
Justice : What's the Right Thing to Do?,Completed - 04 Dis: Need proof of purchase from student,False
What's That Sound?,Completed - 04 Dis: Need proof of purchase from student,False
"Lenses on Reading, Third Edition An Introduction to Theories and Models",Completed - 04 Dis: Need proof of purchase from student,False
The Book Whisperer Awakening the Inner Reader in Every Child,Completed - 04 Dis: Need proof of purchase from student,False
The Skin That We Speak,Completed - 04 Dis: Need proof of purchase from student,False
Big Java Late Objects,Completed - 04 Dis: Need proof of purchase from student,False
Writing and Revising & HM ENG 111 + 109 Rhethawks Composition,Completed - 04 Dis: Need proof of purchase from student,False
Mathematics for Elementary School Teachers,Completed - 04 Dis: Need proof of purchase from student,False
QBQ!,Completed - 04 Dis: Need proof of purchase from student,False
"The Leadership Challenge, Sixth Edition: How to Make Extraordinary Things Happen in Organizations",Completed - 04 Dis: Need proof of purchase from student,False
Fundamentals of Financial Management,Completed - 04 Dis: Need proof of purchase from student,False
"Leadership : Theory, Application, & Skill Development",Completed - 04 Dis: Need proof of purchase from student,False
Developing Management Skills,Completed - 04 Dis: Need proof of purchase from student,False
The Art Question,Completed - 04 Dis: Need proof of purchase from student,False
